intento: 180 tiempo: 0.018 [0.0311850060408521 0.00481898304277103 0.0044813709856929 0.00369433664858396 0.00509781763194654 0.00401014237618673 0.00435032611883971 0.00391155526779724;0.00481898304277103 0.031878157523291 0.00396855437481282 0.0037279382491054 0.00455671071437673 0.00425883230868156 0.00299694391081873 0.00521351796930613;0.0044813709856929 0.00396855437481282 0.0320520101214751 0.00318071955870727 0.00467135335460108 0.0030203005704124 0.00361371037691841 0.00443965627311519;0.00369433664858396 0.0037279382491054 0.00318071955870727 0.0302062945679257 0.00383897603473299 0.00320071156512119 0.00371639681711515 0.00347998573376553;0.00509781763194654 0.00455671071437673 0.00467135335460108 0.00383897603473299 0.0316148097665391 0.00458471562579698 0.00401541778168663 0.00501878285266564;0.00401014237618673 0.00425883230868156 0.0030203005704124 0.00320071156512119 0.00458471562579698 0.0303452677356969 0.00366994324544995 0.00356655032371945;0.00435032611883971 0.00299694391081873 0.00361371037691841 0.00371639681711515 0.00401541778168663 0.00366994324544995 0.0298756357741956 0.00415309038907755;0.00391155526779724 0.00521351796930613 0.00443965627311519 0.00347998573376553 0.00501878285266564 0.00356655032371945 0.00415309038907755 0.0297331146058327]
intento: 182 tiempo: 0.019 [0.0299096229693024 0.00333456641871989 0.00327234575214139 0.00386159377435292 0.00368333224453162 0.00528686635204889 0.00304732627204544 0.00266861253399906;0.00333456641871989 0.029607079478586 0.00314127884067567 0.00351074581370738 0.00388441349952694 0.00477500826992617 0.00375162239639101 0.00346151543575698;0.00327234575214139 0.00314127884067567 0.0285080429701527 0.00300748050383447 0.00446735764815072 0.00350347767596792 0.0023280839566059 0.0028518115337326;0.00386159377435292 0.00351074581370738 0.00300748050383447 0.0300981537937578 0.00508216923906017 0.00519198444862849 0.00308661827101485 0.00375657429811766;0.00368333224453162 0.00388441349952694 0.00446735764815072 0.00508216923906017 0.0301403891630976 0.00488585332000656 0.00411302822277116 0.00396612225783462;0.00528686635204889 0.00477500826992617 0.00350347767596792 0.00519198444862849 0.00488585332000656 0.0306828953010675 0.003439411069767 0.00399855408544923;0.00304732627204544 0.00375162239639101 0.0023280839566059 0.00308661827101485 0.00411302822277116 0.003439411069767 0.0288541076162231 0.00286614746468191;0.00266861253399906 0.00346151543575698 0.0028518115337326 0.00375657429811766 0.00396612225783462 0.00399855408544923 0.00286614746468191 0.0287016626471893]
intento: 184 tiempo: 0.018 [0.027301265554541 0.00393977149005299 0.00343580098743237 0.0026324512789207 0.00404618631102128 0.00436988275714069 0.00328910201316019 0.0030691176065573;0.00393977149005299 0.0289561262990833 0.00299405062821468 0.00319438767843253 0.00415555330469143 0.00398806702042236 0.00411704651038909 0.00322496168145563;0.00343580098743237 0.00299405062821468 0.0289145282046864 0.00299785218281102 0.00381125327033277 0.00344080749865951 0.00321815818829272 0.003181497415799;0.0026324512789207 0.00319438767843253 0.00299785218281102 0.0284592330760519 0.00386060956289046 0.00375388375283454 0.00337581584825234 0.00322760905939219;0.00404618631102128 0.00415555330469143 0.00381125327033277 0.00386060956289046 0.0305646142051898 0.00461105449879498 0.0040726499429851 0.00265707952081939;0.00436988275714069 0.00398806702042236 0.00344080749865951 0.00375388375283454 0.00461105449879498 0.0280568679409589 0.00414620012817686 0.00394825325419898;0.00328910201316019 0.00411704651038909 0.00321815818829272 0.00337581584825234 0.0040726499429851 0.00414620012817686 0.0279304676463507 0.00285272364439659;0.0030691176065573 0.00322496168145563 0.003181497415799 0.00322760905939219 0.00265707952081939 0.00394825325419898 0.00285272364439659 0.0278992267320997]
intento: 186 tiempo: 0.019 [0.0296809369591999 0.00395287327775658 0.00408314682216842 0.00354397126252386 0.00468665971800292 0.00360898272004146 0.00332990546946473 0.00480181728598481;0.00395287327775658 0.0293765665853949 0.00403718973034898 0.00391000169664627 0.00458056201244922 0.00356625587446709 0.00381782509922283 0.00411874248743195;0.00408314682216842 0.00403718973034898 0.0306635096161878 0.00384283782565012 0.00502288149535844 0.00342374375294098 0.00280867862985972 0.00488973426315791;0.00354397126252386 0.00391000169664627 0.00384283782565012 0.0303758118233149 0.00382879074924281 0.00314546143822182 0.00287592621843293 0.0032737291821451;0.00468665971800292 0.00458056201244922 0.00502288149535844 0.00382879074924281 0.0316304004084658 0.00419420646338181 0.00334871240265852 0.00404322549240599;0.00360898272004146 0.00356625587446709 0.00342374375294098 0.00314546143822182 0.00419420646338181 0.028714195256879 0.00382397814384789 0.00471565296959744;0.00332990546946473 0.00381782509922283 0.00280867862985972 0.00287592621843293 0.00334871240265852 0.00382397814384789 0.0281052027725061 0.00311403185490495;0.00480181728598481 0.00411874248743195 0.00488973426315791 0.0032737291821451 0.00404322549240599 0.00471565296959744 0.00311403185490495 0.0311752019852645]
intento: 188 tiempo: 0.018 [0.0305297621428586 0.0033491938794992 0.00413976278084318 0.00464640191551267 0.00390379030105558 0.0051715221015045 0.00404559402703731 0.00468477626100753;0.0033491938794992 0.0300360777181161 0.00409454365713429 0.0040785947123568 0.00374955377817161 0.00403159898698621 0.00410602706097851 0.00414841180573942;0.00413976278084318 0.00409454365713429 0.0305351581459877 0.00317404084497453 0.00449838234042263 0.00427682062295865 0.00390924378701699 0.00459800365223238;0.00464640191551267 0.0040785947123568 0.00317404084497453 0.0308600373626545 0.00424531859289512 0.0039238677787673 0.00318681054194192 0.00473092790018436;0.00390379030105558 0.00374955377817161 0.00449838234042263 0.00424531859289512 0.0308947162866563 0.00452131776392473 0.00416666860217633 0.00358220827326068;0.0051715221015045 0.00403159898698621 0.00427682062295865 0.0039238677787673 0.00452131776392473 0.0307664106100523 0.00421902949939927 0.00515457407225741;0.00404559402703731 0.00410602706097851 0.00390924378701699 0.00318681054194192 0.00416666860217633 0.00421902949939927 0.0300979650142883 0.00392292082586719;0.00468477626100753 0.00414841180573942 0.00459800365223238 0.00473092790018436 0.00358220827326068 0.00515457407225741 0.00392292082586719 0.0320634409282057]
intento: 190 tiempo: 0.019 [0.0281373691596176 0.00375293394593749 0.00483146602673594 0.00362022867646701 0.00413368846396078 0.00342445089860375 0.00357971214742968 0.00308607803434437;0.00375293394593749 0.026784107445812 0.00390889192500982 0.00339069254273274 0.00336617242694754 0.00291953016835306 0.00402606579830037 0.00320804079809828;0.00483146602673594 0.00390889192500982 0.0294392042044775 0.00424723639556232 0.00427117682279474 0.00306652260493774 0.0035260285943213 0.00354923458270765;0.00362022867646701 0.00339069254273274 0.00424723639556232 0.0266408704454011 0.00345345319457614 0.00260546708801686 0.00409160191456976 0.00230677500043117;0.00413368846396078 0.00336617242694754 0.00427117682279474 0.00345345319457614 0.0290135366962392 0.00286875138818677 0.00386576318032834 0.00396171750635837;0.00342445089860375 0.00291953016835306 0.00306652260493774 0.00260546708801686 0.00286875138818677 0.0272900926397633 0.00265906637975092 0.00361270228050485;0.00357971214742968 0.00402606579830037 0.0035260285943213 0.00409160191456976 0.00386576318032834 0.00265906637975092 0.0288764399665759 0.00392362451678298;0.00308607803434437 0.00320804079809828 0.00354923458270765 0.00230677500043117 0.00396171750635837 0.00361270228050485 0.00392362451678298 0.0274124611054424]
intento: 192 tiempo: 0.018 [0.0311306607786137 0.00379461489149854 0.00442578678215495 0.00323102861717642 0.00366031552568057 0.00503328612908559 0.00333725625900534 0.00370865012991766;0.00379461489149854 0.0327286919130749 0.0062852990396768 0.00437413255649892 0.00497740930446191 0.00547506917674749 0.0038852581887266 0.00405848834952513;0.00442578678215495 0.0062852990396768 0.033831013991409 0.0047791979132555 0.00528788564713797 0.00557499631276378 0.00407002537055572 0.00396622502714758;0.00323102861717642 0.00437413255649892 0.0047791979132555 0.0304277944671576 0.00406759340660844 0.00398074523111622 0.00355717997586389 0.00281017321889399;0.00366031552568057 0.00497740930446191 0.00528788564713797 0.00406759340660844 0.0325065665965282 0.0051350086884356 0.00388765541876183 0.00307924386752235;0.00503328612908559 0.00547506917674749 0.00557499631276378 0.00398074523111622 0.0051350086884356 0.0309602977529566 0.00373130035983181 0.0032297304571735;0.00333725625900534 0.0038852581887266 0.00407002537055572 0.00355717997586389 0.00388765541876183 0.00373130035983181 0.0294473239032326 0.00319572090986589;0.00370865012991766 0.00405848834952513 0.00396622502714758 0.00281017321889399 0.00307924386752235 0.0032297304571735 0.00319572090986589 0.0295778274368712]
intento: 194 tiempo: 0.019 [0.0284687822753088 0.0034100794114206 0.00459083346937964 0.00404064616593564 0.00342502086276969 0.00345887771147793 0.00423859282919492 0.00315195685411594;0.0034100794114206 0.0267213504273699 0.00294419241366958 0.00312015049057312 0.00310171622551747 0.00323053983731317 0.00305043871107938 0.00277073961567036;0.00459083346937964 0.00294419241366958 0.0266764378909238 0.00276510736316021 0.00311120552248127 0.00312481740010609 0.00245887598588174 0.00290543383822972;0.00404064616593564 0.00312015049057312 0.00276510736316021 0.0258413894158468 0.00256464806589607 0.00297345932352013 0.00350421301471683 0.00298028088439258;0.00342502086276969 0.00310171622551747 0.00311120552248127 0.00256464806589607 0.0265047925345622 0.00258590631469779 0.00300664821709534 0.00281388615125781;0.00345887771147793 0.00323053983731317 0.00312481740010609 0.00297345932352013 0.00258590631469779 0.0262194998057435 0.00301588634264858 0.00401108615624344;0.00423859282919492 0.00305043871107938 0.00245887598588174 0.00350421301471683 0.00300664821709534 0.00301588634264858 0.0255128661022479 0.0030164049483879;0.00315195685411594 0.00277073961567036 0.00290543383822972 0.00298028088439258 0.00281388615125781 0.00401108615624344 0.0030164049483879 0.0265806740999542]
intento: 196 tiempo: 0.019 [0.0325369649080008 0.00452161990369803 0.00401402001012162 0.00424266337729517 0.00345708521311785 0.00360369533042506 0.00460093075316922 0.0047088486105472;0.00452161990369803 0.0310409935459878 0.00422893002428134 0.00449321875987871 0.00320336929347111 0.00391002339007582 0.00408507511136118 0.00433483411482462;0.00401402001012162 0.00422893002428134 0.0311051039064557 0.00570793342693461 0.00407789479381064 0.00386861350835284 0.00534418423657069 0.00429127705728561;0.00424266337729517 0.00449321875987871 0.00570793342693461 0.0333729314235118 0.00445214674013174 0.00465401939040891 0.0058423575713681 0.00592065736037318;0.00345708521311785 0.00320336929347111 0.00407789479381064 0.00445214674013174 0.0323767320553738 0.00373535906989637 0.00373794370861094 0.00482689683190476;0.00360369533042506 0.00391002339007582 0.00386861350835284 0.00465401939040891 0.00373535906989637 0.0319322025052339 0.00461431105638377 0.00418806877278497;0.00460093075316922 0.00408507511136118 0.00534418423657069 0.0058423575713681 0.00373794370861094 0.00461431105638377 0.0335782525479853 0.00458322187081796;0.0047088486105472 0.00433483411482462 0.00429127705728561 0.00592065736037318 0.00482689683190476 0.00418806877278497 0.00458322187081796 0.0344545869527713]
intento: 198 tiempo: 0.019 [0.0306574720869343 0.00413008389016498 0.00462109520667918 0.00391108316432576 0.00324269748660594 0.00389834060338123 0.00373789080382058 0.00375777937596364;0.00413008389016498 0.0317586407329108 0.00488991577894378 0.00336229569897675 0.00282737377307505 0.00456085267058699 0.00436232225571967 0.00353915253990275;0.00462109520667918 0.00488991577894378 0.0308021562747157 0.0048983227320962 0.00331696028808933 0.00484083461517685 0.00455314780445565 0.00351545833996427;0.00391108316432576 0.00336229569897675 0.0048983227320962 0.0312831812415289 0.00397491098575026 0.00588782463723406 0.00358195094626977 0.00322453554694785;0.00324269748660594 0.00282737377307505 0.00331696028808933 0.00397491098575026 0.0286079865499929 0.00414008118464284 0.00265090521891876 0.00433819017440968;0.00389834060338123 0.00456085267058699 0.00484083461517685 0.00588782463723406 0.00414008118464284 0.0314502003859406 0.00445390193607187 0.003865997586204;0.00373789080382058 0.00436232225571967 0.00455314780445565 0.00358195094626977 0.00265090521891876 0.00445390193607187 0.0305390426068504 0.00356352833829495;0.00375777937596364 0.00353915253990275 0.00351545833996427 0.00322453554694785 0.00433819017440968 0.003865997586204 0.00356352833829495 0.0303074081729528]
intento: 200 tiempo: 0.019 [0.0299514692135466 0.00360169864064962 0.00377002470715577 0.00456600946214475 0.00432006317735017 0.00372541159749569 0.00366206962504388 0.00408168647081759;0.00360169864064962 0.029434120470293 0.00255545454439116 0.00409127585501913 0.00495642791283796 0.0035444561466901 0.00432242084036742 0.00439204880977886;0.00377002470715577 0.00255545454439116 0.0285338703395455 0.00281345312801189 0.00363506910914184 0.00343195057750171 0.00337497254130121 0.00385479724103729;0.00456600946214475 0.00409127585501913 0.00281345312801189 0.0308275253516264 0.00411814517806835 0.00413103928411398 0.00280531625792739 0.00288986636114477;0.00432006317735017 0.00495642791283796 0.00363506910914184 0.00411814517806835 0.0300730494030661 0.0050724891146036 0.00438628172250759 0.00495139167652836;0.00372541159749569 0.0035444561466901 0.00343195057750171 0.00413103928411398 0.0050724891146036 0.0310241926129641 0.00323918421692379 0.00380099459192615;0.00366206962504388 0.00432242084036742 0.00337497254130121 0.00280531625792739 0.00438628172250759 0.00323918421692379 0.0299249858746066 0.00494501446241623;0.00408168647081759 0.00439204880977886 0.00385479724103729 0.00288986636114477 0.00495139167652836 0.00380099459192615 0.00494501446241623 0.0299736107348869]
